"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1746640800";"07.05.2025 21:00";"158,78";"158,78";"158,78";"158,78"
"1746644400";"07.05.2025 22:00";"138,93";"138,93";"138,93";"138,93"
"1746648000";"07.05.2025 23:00";"109,42";"109,42";"109,42";"109,42"
"1746651600";"08.05.2025 00:00";"97,67";"97,67";"94,16";"97,67"
"1746655200";"08.05.2025 01:00";"97,15";"97,15";"95,44";"97,15"
"1746658800";"08.05.2025 02:00";"92,9";"92,9";"90,39";"92,9"
"1746662400";"08.05.2025 03:00";"92,77";"92,77";"90,8";"92,77"
"1746666000";"08.05.2025 04:00";"94,67";"94,67";"92,66";"94,67"
"1746669600";"08.05.2025 05:00";"96,21";"96,21";"96,21";"96,21"
"1746673200";"08.05.2025 06:00";"116,26";"116,26";"116,26";"116,26"
"1746676800";"08.05.2025 07:00";"135,84";"135,84";"135,84";"135,84"
"1746680400";"08.05.2025 08:00";"152,74";"152,74";"152,74";"152,74"
"1746684000";"08.05.2025 09:00";"124,66";"124,66";"126,4";"124,66"
"1746687600";"08.05.2025 10:00";"102,04";"102,04";"102,04";"102,04"
"1746691200";"08.05.2025 11:00";"90,21";"90,21";"90,35";"90,21"
"1746694800";"08.05.2025 12:00";"77,93";"77,93";"77,79";"77,93"
"1746698400";"08.05.2025 13:00";"66,44";"66,44";"66,44";"66,44"
"1746702000";"08.05.2025 14:00";"65,56";"65,56";"65,21";"65,56"
"1746705600";"08.05.2025 15:00";"72,78";"72,78";"72,78";"72,78"
"1746709200";"08.05.2025 16:00";"90,24";"90,24";"90,24";"90,24"
"1746712800";"08.05.2025 17:00";"92,32";"92,32";"92,32";"92,32"
"1746716400";"08.05.2025 18:00";"102,92";"102,92";"102,92";"102,92"
"1746720000";"08.05.2025 19:00";"118,67";"118,67";"113,48";"118,67"
"1746723600";"08.05.2025 20:00";"165,49";"165,49";"124,53";"165,49"
"1746727200";"08.05.2025 21:00";"194,83";"194,83";"144,02";"194,83"
"1746730800";"08.05.2025 22:00";"147,57";"147,57";"128,71";"147,57"
"1746734400";"08.05.2025 23:00";"122,53";"122,53";"106,01";"122,53"
"1746738000";"09.05.2025 00:00";"111,58";"111,58";"92,65";"111,58"
"1746741600";"09.05.2025 01:00";"102,23";"102,23";"51,88";"102,23"
"1746745200";"09.05.2025 02:00";"97,48";"97,48";"52,5";"97,48"
"1746748800";"09.05.2025 03:00";"94,64";"94,64";"52,83";"94,64"
"1746752400";"09.05.2025 04:00";"95,98";"95,98";"46,6";"95,98"
"1746756000";"09.05.2025 05:00";"100,5";"100,5";"39,9";"100,5"
"1746759600";"09.05.2025 06:00";"301,96";"301,96";"80,21";"301,96"
"1746763200";"09.05.2025 07:00";"301,92";"301,92";"149,99";"301,92"
"1746766800";"09.05.2025 08:00";"154,09";"154,09";"154,11";"154,09"
"1746770400";"09.05.2025 09:00";"97,96";"97,96";"97,96";"97,96"
"1746774000";"09.05.2025 10:00";"83,26";"83,26";"83,26";"83,26"
"1746777600";"09.05.2025 11:00";"63,03";"63,03";"63,03";"63,03"
"1746781200";"09.05.2025 12:00";"57,01";"57,01";"57,01";"57,01"
"1746784800";"09.05.2025 13:00";"49,44";"49,44";"49,44";"49,44"
"1746788400";"09.05.2025 14:00";"44,34";"44,34";"44,34";"44,34"
"1746792000";"09.05.2025 15:00";"110";"110";"40,46";"110"
"1746795600";"09.05.2025 16:00";"47,06";"47,06";"47,06";"47,06"
"1746799200";"09.05.2025 17:00";"92,19";"92,19";"52,2";"92,19"
"1746802800";"09.05.2025 18:00";"274,99";"274,99";"57,38";"274,99"
"1746806400";"09.05.2025 19:00";"189,99";"189,99";"48,99";"189,99"
"1746810000";"09.05.2025 20:00";"301,92";"301,92";"45,62";"301,92"
"1746813600";"09.05.2025 21:00";"301,96";"301,96";"39,63";"301,96"
"1746817200";"09.05.2025 22:00";"189,99";"189,99";"40";"189,99"
"1746820800";"09.05.2025 23:00";"301,92";"301,92";"34,99";"301,92"
"1746824400";"10.05.2025 00:00";"237,25";"237,25";"23,9";"237,25"
"1746828000";"10.05.2025 01:00";"175,84";"175,84";"26,89";"175,84"
"1746831600";"10.05.2025 02:00";"107,84";"107,84";"32,71";"107,84"
"1746835200";"10.05.2025 03:00";"102,37";"102,37";"39,64";"102,37"
"1746838800";"10.05.2025 04:00";"99,83";"99,83";"38,8";"99,83"
"1746842400";"10.05.2025 05:00";"105,1";"105,1";"33,75";"105,1"
"1746846000";"10.05.2025 06:00";"104,35";"104,35";"39,36";"104,35"
"1746849600";"10.05.2025 07:00";"98";"98";"41,97";"98"
"1746853200";"10.05.2025 08:00";"85,92";"85,92";"58,08";"85,92"
"1746856800";"10.05.2025 09:00";"55,56";"55,56";"50,22";"55,56"
"1746860400";"10.05.2025 10:00";"20,2";"20,2";"25,53";"20,2"
"1746864000";"10.05.2025 11:00";"13,01";"13,01";"13,01";"13,01"
"1746867600";"10.05.2025 12:00";"11,76";"11,76";"11,76";"11,76"
"1746871200";"10.05.2025 13:00";"10,01";"10,01";"10,01";"10,01"
"1746874800";"10.05.2025 14:00";"9,46";"9,46";"9,46";"9,46"
"1746878400";"10.05.2025 15:00";"9,34";"9,34";"9,34";"9,34"
"1746882000";"10.05.2025 16:00";"10,86";"10,86";"10,86";"10,86"
"1746885600";"10.05.2025 17:00";"15";"15";"15";"15"
"1746889200";"10.05.2025 18:00";"43,23";"43,23";"43,23";"43,23"
"1746892800";"10.05.2025 19:00";"97";"97";"71,99";"97"
"1746896400";"10.05.2025 20:00";"111,89";"111,89";"50,51";"111,89"
"1746900000";"10.05.2025 21:00";"166,3";"166,3";"24";"166,3"
"1746903600";"10.05.2025 22:00";"131,55";"131,55";"29,51";"131,55"
"1746907200";"10.05.2025 23:00";"113,84";"113,84";"33,71";"113,84"
"1746910800";"11.05.2025 00:00";"98,23";"98,23";"17,75";"98,23"
"1746914400";"11.05.2025 01:00";"100,7";"100,7";"18,68";"100,7"
"1746918000";"11.05.2025 02:00";"95,98";"95,98";"25,89";"95,98"
"1746921600";"11.05.2025 03:00";"97,65";"97,65";"34,04";"97,65"
"1746925200";"11.05.2025 04:00";"96,35";"96,35";"29,11";"96,35"
"1746928800";"11.05.2025 05:00";"96,37";"96,37";"28,61";"96,37"
"1746932400";"11.05.2025 06:00";"94,14";"94,14";"29,89";"94,14"
"1746936000";"11.05.2025 07:00";"84,07";"84,07";"41,53";"84,07"
"1746939600";"11.05.2025 08:00";"62,36";"62,36";"53,45";"62,36"
"1746943200";"11.05.2025 09:00";"7,45";"7,45";"14,21";"7,45"
"1746946800";"11.05.2025 10:00";"5,91";"5,91";"10,82";"5,91"
"1746950400";"11.05.2025 11:00";"7,69";"7,69";"9,22";"7,69"
"1746954000";"11.05.2025 12:00";"3,02";"3,02";"5,25";"3,02"
"1746957600";"11.05.2025 13:00";"3,58";"3,58";"4,78";"3,58"
"1746961200";"11.05.2025 14:00";"4,22";"4,22";"5,05";"4,22"
"1746964800";"11.05.2025 15:00";"3,87";"3,87";"4,1";"3,87"
"1746968400";"11.05.2025 16:00";"4,32";"4,32";"4,32";"4,32"
"1746972000";"11.05.2025 17:00";"8,08";"8,08";"8,53";"8,08"
"1746975600";"11.05.2025 18:00";"32,66";"32,66";"32,21";"32,66"
"1746979200";"11.05.2025 19:00";"96,03";"96,03";"48,48";"96,03"
"1746982800";"11.05.2025 20:00";"124,67";"124,67";"20,43";"124,67"
"1746986400";"11.05.2025 21:00";"167,32";"167,32";"17,88";"167,32"
"1746990000";"11.05.2025 22:00";"138,1";"138,1";"26";"138,1"
"1746993600";"11.05.2025 23:00";"111,1";"111,1";"13,46";"111,1"
"1746997200";"12.05.2025 00:00";"92,08";"92,08";"26,35";"92,08"
"1747000800";"12.05.2025 01:00";"87,17";"87,17";"38,18";"87,17"
"1747004400";"12.05.2025 02:00";"82,39";"82,39";"52,04";"82,39"
"1747008000";"12.05.2025 03:00";"82,02";"82,02";"62,75";"82,02"
"1747011600";"12.05.2025 04:00";"82,57";"82,57";"58,01";"82,57"
"1747015200";"12.05.2025 05:00";"87,65";"87,65";"53,92";"87,65"
"1747018800";"12.05.2025 06:00";"107,9";"107,9";"104,23";"107,9"
"1747022400";"12.05.2025 07:00";"143,01";"143,01";"125,94";"143,01"
"1747026000";"12.05.2025 08:00";"149,83";"149,83";"115,06";"149,83"
"1747029600";"12.05.2025 09:00";"111,55";"111,55";"111,55";"111,55"
"1747033200";"12.05.2025 10:00";"74,81";"74,81";"74,81";"74,81"
"1747036800";"12.05.2025 11:00";"36,01";"36,01";"36,68";"36,01"
"1747040400";"12.05.2025 12:00";"40,68";"40,68";"40,01";"40,68"
"1747044000";"12.05.2025 13:00";"33,62";"33,62";"33,62";"33,62"
"1747047600";"12.05.2025 14:00";"16,92";"16,92";"16,92";"16,92"
"1747051200";"12.05.2025 15:00";"20,08";"20,08";"19,5";"20,08"
"1747054800";"12.05.2025 16:00";"38,91";"38,91";"32,89";"38,91"
"1747058400";"12.05.2025 17:00";"46,19";"46,19";"40,98";"46,19"
"1747062000";"12.05.2025 18:00";"83,89";"83,89";"19,29";"83,89"
"1747065600";"12.05.2025 19:00";"108,95";"108,95";"40";"108,95"
"1747069200";"12.05.2025 20:00";"163,64";"163,64";"42,71";"163,64"
"1747072800";"12.05.2025 21:00";"193,19";"193,19";"31,07";"193,19"
"1747076400";"12.05.2025 22:00";"128,35";"128,35";"48,06";"128,35"
"1747080000";"12.05.2025 23:00";"107,96";"107,96";"21,85";"107,96"
"1747083600";"13.05.2025 00:00";"96,06";"96,06";"9,08";"96,06"
"1747087200";"13.05.2025 01:00";"89,32";"89,32";"5,11";"89,32"
"1747090800";"13.05.2025 02:00";"86,88";"86,88";"5,8";"86,88"
"1747094400";"13.05.2025 03:00";"88,84";"88,84";"4,51";"88,84"
"1747098000";"13.05.2025 04:00";"94,84";"94,84";"1,76";"94,84"
"1747101600";"13.05.2025 05:00";"97,68";"97,68";"2";"97,68"
"1747105200";"13.05.2025 06:00";"112,52";"112,52";"1,26";"112,52"
"1747108800";"13.05.2025 07:00";"137,54";"137,54";"20,04";"137,54"
"1747112400";"13.05.2025 08:00";"128,58";"128,58";"69,76";"128,58"
"1747116000";"13.05.2025 09:00";"100,33";"100,33";"100,34";"100,33"
"1747119600";"13.05.2025 10:00";"80,56";"80,56";"74,82";"80,56"
"1747123200";"13.05.2025 11:00";"20,16";"20,16";"25,9";"20,16"
"1747126800";"13.05.2025 12:00";"5,99";"5,99";"5,99";"5,99"
"1747130400";"13.05.2025 13:00";"5,82";"5,82";"5,82";"5,82"
"1747134000";"13.05.2025 14:00";"4,93";"4,93";"4,93";"4,93"
"1747137600";"13.05.2025 15:00";"5,98";"5,98";"5,65";"5,98"
"1747141200";"13.05.2025 16:00";"3,91";"3,91";"3,59";"3,91"
"1747144800";"13.05.2025 17:00";"6,65";"6,65";"3,92";"6,65"
"1747148400";"13.05.2025 18:00";"74,03";"74,03";"1,26";"74,03"
"1747152000";"13.05.2025 19:00";"112,08";"112,08";"5,3";"112,08"
"1747155600";"13.05.2025 20:00";"152,9";"152,9";"2,98";"152,9"
"1747159200";"13.05.2025 21:00";"235,04";"235,04";"0";"235,04"
"1747162800";"13.05.2025 22:00";"156,73";"156,73";"-0,01";"156,73"
"1747166400";"13.05.2025 23:00";"118,87";"118,87";"-5";"118,87"
"1747170000";"14.05.2025 00:00";"106,38";"106,38";"-10,24";"106,38"
"1747173600";"14.05.2025 01:00";"103,23";"103,23";"-0,02";"103,23"
"1747177200";"14.05.2025 02:00";"98,02";"98,02";"-0,01";"98,02"
"1747180800";"14.05.2025 03:00";"96,2";"96,2";"-0,02";"96,2"
"1747184400";"14.05.2025 04:00";"98,53";"98,53";"-0,07";"98,53"
"1747188000";"14.05.2025 05:00";"99,24";"99,24";"-0,15";"99,24"
"1747191600";"14.05.2025 06:00";"103,87";"103,87";"-0,01";"103,87"
"1747195200";"14.05.2025 07:00";"125,06";"125,06";"-0,01";"125,06"
"1747198800";"14.05.2025 08:00";"125,68";"125,68";"0,01";"125,68"
"1747202400";"14.05.2025 09:00";"250,04";"250,04";"1,29";"250,04"
"1747206000";"14.05.2025 10:00";"75,91";"75,91";"0,39";"75,91"
"1747209600";"14.05.2025 11:00";"110,01";"110,01";"1,06";"110,01"
"1747213200";"14.05.2025 12:00";"136,01";"136,01";"-0,02";"136,01"
"1747216800";"14.05.2025 13:00";"76";"76";"-0,11";"76"
"1747220400";"14.05.2025 14:00";"8,22";"8,22";"-0,11";"8,22"
"1747224000";"14.05.2025 15:00";"7,76";"7,76";"-0,21";"7,76"
"1747227600";"14.05.2025 16:00";"4,91";"4,91";"-0,17";"4,91"
"1747231200";"14.05.2025 17:00";"10,63";"10,63";"-0,01";"10,63"
"1747234800";"14.05.2025 18:00";"31,93";"31,93";"-1,06";"31,93"
"1747238400";"14.05.2025 19:00";"88,86";"88,86";"-5,46";"88,86"
"1747242000";"14.05.2025 20:00";"101,99";"101,99";"-10,01";"101,99"
"1747245600";"14.05.2025 21:00";"122,94";"122,94";"-13,91";"122,94"
"1747249200";"14.05.2025 22:00";"135,21";"135,21";"-16,59";"135,21"
"1747252800";"14.05.2025 23:00";"115,36";"115,36";"-13,52";"115,36"
"1747256400";"15.05.2025 00:00";"100,64";"100,64";"-11,97";"100,64"
"1747260000";"15.05.2025 01:00";"88,65";"88,65";"-5";"88,65"
"1747263600";"15.05.2025 02:00";"83,53";"83,53";"-2,42";"83,53"
"1747267200";"15.05.2025 03:00";"83,58";"83,58";"-6,04";"83,58"
"1747270800";"15.05.2025 04:00";"80,58";"80,58";"-8,35";"80,58"
"1747274400";"15.05.2025 05:00";"78,79";"78,79";"-7,6";"78,79"
"1747278000";"15.05.2025 06:00";"100,43";"100,43";"-5,01";"100,43"
"1747281600";"15.05.2025 07:00";"121,94";"121,94";"-0,88";"121,94"
"1747285200";"15.05.2025 08:00";"94";"94";"-0,29";"94"
"1747288800";"15.05.2025 09:00";"88,26";"88,26";"-0,2";"88,26"
"1747292400";"15.05.2025 10:00";"45,06";"45,06";"-0,2";"45,06"
"1747296000";"15.05.2025 11:00";"8,25";"8,25";"1,99";"8,25"
"1747299600";"15.05.2025 12:00";"8,25";"8,25";"0,94";"8,25"
"1747303200";"15.05.2025 13:00";"8,24";"8,24";"0,77";"8,24"
"1747306800";"15.05.2025 14:00";"8,22";"8,22";"0";"8,22"
"1747310400";"15.05.2025 15:00";"8,22";"8,22";"0";"8,22"
"1747314000";"15.05.2025 16:00";"21,96";"21,96";"0,37";"21,96"
"1747317600";"15.05.2025 17:00";"20,06";"20,06";"1,48";"20,06"
"1747321200";"15.05.2025 18:00";"33,37";"33,37";"3,36";"33,37"
"1747324800";"15.05.2025 19:00";"79,58";"79,58";"-0,01";"79,58"
"1747328400";"15.05.2025 20:00";"104,62";"104,62";"0,01";"104,62"
"1747332000";"15.05.2025 21:00";"120,44";"120,44";"0,26";"120,44"
"1747335600";"15.05.2025 22:00";"79,9";"79,9";"1,24";"79,9"
"1747339200";"15.05.2025 23:00";"52,32";"52,32";"3,83";"52,32"
"1747342800";"16.05.2025 00:00";"36,29";"36,29";"8,19";"36,29"
"1747346400";"16.05.2025 01:00";"36,8";"36,8";"10,33";"36,8"
"1747350000";"16.05.2025 02:00";"16,44";"16,44";"6,17";"16,44"
"1747353600";"16.05.2025 03:00";"8,21";"8,21";"4,53";"8,21"
"1747357200";"16.05.2025 04:00";"6,94";"6,94";"4,62";"6,94"
"1747360800";"16.05.2025 05:00";"8,22";"8,22";"5,19";"8,22"
"1747364400";"16.05.2025 06:00";"31,72";"31,72";"20,59";"31,72"
"1747368000";"16.05.2025 07:00";"60,85";"60,85";"71,98";"60,85"
"1747371600";"16.05.2025 08:00";"149,99";"69,01";"150";"149,99"
"1747375200";"16.05.2025 09:00";"102,59";"78,95";"102,6";"102,59"
"1747378800";"16.05.2025 10:00";"55,32";"40,01";"55,32";"55,32"
"1747382400";"16.05.2025 11:00";"41,52";"9,2";"41,52";"41,52"
"1747386000";"16.05.2025 12:00";"10,5";"7,67";"10,5";"10,5"
"1747389600";"16.05.2025 13:00";"8,27";"8,27";"8,27";"8,27"
"1747393200";"16.05.2025 14:00";"10,13";"10,13";"10,13";"10,13"
"1747396800";"16.05.2025 15:00";"10,1";"10,1";"4,27";"10,1"
"1747400400";"16.05.2025 16:00";"7,3";"7,3";"4,17";"7,3"
"1747404000";"16.05.2025 17:00";"25,07";"15,54";"5,29";"25,07"
"1747407600";"16.05.2025 18:00";"70,15";"70,15";"25,01";"70,15"
"1747411200";"16.05.2025 19:00";"112,91";"112,91";"38,04";"112,91"
"1747414800";"16.05.2025 20:00";"141,71";"141,71";"27,94";"141,71"
"1747418400";"16.05.2025 21:00";"110";"110";"15,67";"110"
"1747422000";"16.05.2025 22:00";"61,21";"61,21";"15,21";"61,21"
"1747425600";"16.05.2025 23:00";"116,08";"116,08";"13,27";"116,08"
"1747429200";"17.05.2025 00:00";"39,29";"39,29";"10,95";"39,29"
"1747432800";"17.05.2025 01:00";"20,06";"20,06";"7,84";"20,06"
"1747436400";"17.05.2025 02:00";"31,98";"31,98";"6,86";"31,98"
"1747440000";"17.05.2025 03:00";"24,81";"24,81";"4,04";"24,81"
"1747443600";"17.05.2025 04:00";"30,1";"30,1";"2,91";"30,1"
"1747447200";"17.05.2025 05:00";"25,03";"25,03";"2,99";"25,03"
"1747450800";"17.05.2025 06:00";"30,13";"30,13";"3,86";"30,13"
"1747454400";"17.05.2025 07:00";"31,02";"31,02";"7,99";"31,02"
"1747458000";"17.05.2025 08:00";"29,84";"29,84";"15,74";"29,84"
"1747461600";"17.05.2025 09:00";"30,81";"30,81";"12,94";"30,81"
"1747465200";"17.05.2025 10:00";"2,38";"2,38";"4,22";"2,38"
"1747468800";"17.05.2025 11:00";"2,2";"2,2";"2,2";"2,2"
"1747472400";"17.05.2025 12:00";"-0,01";"-0,01";"-0,01";"-0,01"
"1747476000";"17.05.2025 13:00";"-0,33";"-0,33";"-0,33";"-0,33"
"1747479600";"17.05.2025 14:00";"-0,3";"-0,3";"-0,3";"-0,3"
"1747483200";"17.05.2025 15:00";"-0,01";"-0,01";"-0,01";"-0,01"
"1747486800";"17.05.2025 16:00";"1,29";"1,29";"1,29";"1,29"
"1747490400";"17.05.2025 17:00";"1,52";"1,52";"3,1";"1,52"
"1747494000";"17.05.2025 18:00";"10,2";"10,2";"7,82";"10,2"
"1747497600";"17.05.2025 19:00";"89,22";"89,22";"15,93";"89,22"
"1747501200";"17.05.2025 20:00";"75,04";"75,04";"12,9";"75,04"
"1747504800";"17.05.2025 21:00";"78,44";"78,44";"9,29";"78,44"
"1747508400";"17.05.2025 22:00";"78,59";"78,59";"8,53";"78,59"
"1747512000";"17.05.2025 23:00";"79,61";"79,61";"7,47";"79,61"
"1747515600";"18.05.2025 00:00";"79,78";"79,78";"4,18";"79,78"
"1747519200";"18.05.2025 01:00";"77,03";"77,03";"2";"77,03"
"1747522800";"18.05.2025 02:00";"25,62";"25,62";"1,4";"25,62"
"1747526400";"18.05.2025 03:00";"13,39";"13,39";"1,51";"13,39"
"1747530000";"18.05.2025 04:00";"20,03";"20,03";"1,99";"20,03"
"1747533600";"18.05.2025 05:00";"98,34";"98,34";"3,62";"98,34"
"1747537200";"18.05.2025 06:00";"57,21";"57,21";"3,69";"57,21"
"1747540800";"18.05.2025 07:00";"20,05";"20,05";"5";"20,05"
"1747544400";"18.05.2025 08:00";"8,26";"8,26";"6,02";"8,26"
"1747548000";"18.05.2025 09:00";"6,86";"6,86";"6,37";"6,86"
"1747551600";"18.05.2025 10:00";"9,47";"9,47";"5,04";"9,47"
"1747555200";"18.05.2025 11:00";"7,29";"7,29";"2,32";"7,29"
"1747558800";"18.05.2025 12:00";"3,5";"3,5";"1,86";"3,5"
"1747562400";"18.05.2025 13:00";"3,01";"3,01";"0,24";"3,01"
"1747566000";"18.05.2025 14:00";"5,5";"5,5";"-1,96";"5,5"
"1747569600";"18.05.2025 15:00";"8,21";"8,21";"-2,23";"8,21"
"1747573200";"18.05.2025 16:00";"8,25";"8,25";"-0,02";"8,25"
"1747576800";"18.05.2025 17:00";"8,26";"8,26";"2,46";"8,26"
"1747580400";"18.05.2025 18:00";"17,73";"17,73";"7,1";"17,73"
"1747584000";"18.05.2025 19:00";"92,35";"92,35";"9,87";"92,35"
"1747587600";"18.05.2025 20:00";"98,36";"98,36";"12,86";"98,36"
"1747591200";"18.05.2025 21:00";"74,51";"74,51";"13,71";"74,51"
"1747594800";"18.05.2025 22:00";"72,38";"72,38";"13,3";"72,38"
"1747598400";"18.05.2025 23:00";"74";"74";"10,43";"74"
"1747602000";"19.05.2025 00:00";"74,24";"74,24";"8,06";"74,24"
"1747605600";"19.05.2025 01:00";"30,28";"30,28";"5,76";"30,28"
"1747609200";"19.05.2025 02:00";"37,34";"37,34";"5,17";"37,34"
"1747612800";"19.05.2025 03:00";"72,34";"72,34";"5,2";"72,34"
"1747616400";"19.05.2025 04:00";"75,32";"75,32";"5,24";"75,32"
"1747620000";"19.05.2025 05:00";"75,95";"75,95";"5,29";"75,95"
"1747623600";"19.05.2025 06:00";"112,02";"112,02";"5,77";"112,02"
"1747627200";"19.05.2025 07:00";"99,49";"99,49";"60,07";"99,49"
"1747630800";"19.05.2025 08:00";"91,84";"91,84";"73,84";"91,84"
"1747634400";"19.05.2025 09:00";"89,88";"89,88";"50";"50"
"1747638000";"19.05.2025 10:00";"40,15";"40,15";"16,75";"16,75"
"1747641600";"19.05.2025 11:00";"35,6";"35,6";"13,91";"13,91"
"1747645200";"19.05.2025 12:00";"28,77";"28,77";"10,69";"10,69"
"1747648800";"19.05.2025 13:00";"12,77";"12,77";"5,97";"5,97"
"1747652400";"19.05.2025 14:00";"9,2";"9,2";"4,58";"4,58"
"1747656000";"19.05.2025 15:00";"8";"8";"4,74";"4,74"
"1747659600";"19.05.2025 16:00";"25,72";"25,72";"9,85";"9,85"
"1747663200";"19.05.2025 17:00";"34,74";"34,74";"12,16";"34,74"
"1747666800";"19.05.2025 18:00";"62,63";"62,63";"6,29";"62,63"
"1747670400";"19.05.2025 19:00";"102,03";"102,03";"6,03";"102,03"
"1747674000";"19.05.2025 20:00";"149,95";"149,95";"33,9";"149,95"
"1747677600";"19.05.2025 21:00";"200";"200";"28,67";"200"
"1747681200";"19.05.2025 22:00";"155,36";"155,36";"5,21";"155,36"
"1747684800";"19.05.2025 23:00";"40,94";"40,94";"9,73";"40,94"
"1747688400";"20.05.2025 00:00";"34,32";"34,32";"9,75";"34,32"
"1747692000";"20.05.2025 01:00";"65,02";"65,02";"3";"65,02"
"1747695600";"20.05.2025 02:00";"73,84";"73,84";"6,09";"73,84"
"1747699200";"20.05.2025 03:00";"104,36";"104,36";"1,26";"104,36"
"1747702800";"20.05.2025 04:00";"106,38";"106,38";"0";"106,38"
"1747706400";"20.05.2025 05:00";"113,5";"113,5";"-0,01";"113,5"
"1747710000";"20.05.2025 06:00";"123,11";"123,11";"0,02";"123,11"
"1747713600";"20.05.2025 07:00";"20,03";"20,03";"2,07";"20,03"
"1747717200";"20.05.2025 08:00";"79,55";"79,55";"2,06";"79,55"
"1747720800";"20.05.2025 09:00";"7,3";"7,3";"3,17";"7,3"
"1747724400";"20.05.2025 10:00";"7,3";"7,3";"2,17";"7,3"
"1747728000";"20.05.2025 11:00";"10,61";"10,61";"1,67";"10,61"
"1747731600";"20.05.2025 12:00";"10,35";"10,35";"0,63";"10,35"
"1747735200";"20.05.2025 13:00";"0,22";"0,22";"-0,01";"0,22"
"1747738800";"20.05.2025 14:00";"-0,01";"-0,01";"-0,01";"-0,01"
"1747742400";"20.05.2025 15:00";"0,05";"0,05";"0";"0,05"
"1747746000";"20.05.2025 16:00";"3,77";"3,77";"0,46";"3,77"
"1747749600";"20.05.2025 17:00";"8,24";"8,24";"2,2";"8,24"
"1747753200";"20.05.2025 18:00";"59,18";"59,18";"4,12";"59,18"
"1747756800";"20.05.2025 19:00";"89,87";"89,87";"3,15";"89,87"
"1747760400";"20.05.2025 20:00";"99,05";"99,05";"3,14";"99,05"
"1747764000";"20.05.2025 21:00";"118,26";"118,26";"3,73";"118,26"
"1747767600";"20.05.2025 22:00";"109,75";"109,75";"4,26";"109,75"
"1747771200";"20.05.2025 23:00";"85,86";"85,86";"3,2";"85,86"
"1747774800";"21.05.2025 00:00";"79,65";"79,65";"2,74";"79,65"
"1747778400";"21.05.2025 01:00";"66,39";"66,39";"4,01";"66,39"
"1747782000";"21.05.2025 02:00";"65,06";"65,06";"3,86";"65,06"
"1747785600";"21.05.2025 03:00";"49,57";"49,57";"7,18";"49,57"
"1747789200";"21.05.2025 04:00";"35,25";"35,25";"10,45";"35,25"
"1747792800";"21.05.2025 05:00";"32,04";"32,04";"5,81";"32,04"
"1747796400";"21.05.2025 06:00";"96,88";"96,88";"12,34";"96,88"
"1747800000";"21.05.2025 07:00";"102,76";"102,76";"7,02";"102,76"
"1747803600";"21.05.2025 08:00";"79,64";"79,64";"12,81";"79,64"
"1747807200";"21.05.2025 09:00";"32,64";"32,64";"18,07";"32,64"
"1747810800";"21.05.2025 10:00";"15,5";"15,5";"15,5";"15,5"
"1747814400";"21.05.2025 11:00";"12";"12";"11,37";"12"
"1747818000";"21.05.2025 12:00";"7,3";"7,3";"6,52";"7,3"
"1747821600";"21.05.2025 13:00";"4,27";"4,27";"4,27";"4,27"
"1747825200";"21.05.2025 14:00";"3,74";"3,74";"3,74";"3,74"
"1747828800";"21.05.2025 15:00";"3,08";"3,08";"3,07";"3,08"
"1747832400";"21.05.2025 16:00";"4,54";"4,54";"4,4";"4,54"
"1747836000";"21.05.2025 17:00";"8,73";"8,73";"8,29";"8,73"
"1747839600";"21.05.2025 18:00";"29,54";"29,54";"13,99";"29,54"
"1747843200";"21.05.2025 19:00";"164,75";"164,75";"37,08";"164,75"
"1747846800";"21.05.2025 20:00";"79,64";"79,64";"35,01";"79,64"
"1747850400";"21.05.2025 21:00";"66,42";"66,42";"8,74";"66,42"
"1747854000";"21.05.2025 22:00";"69,05";"69,05";"7,01";"69,05"
"1747857600";"21.05.2025 23:00";"68,22";"68,22";"9,35";"68,22"
"1747861200";"22.05.2025 00:00";"29,03";"29,03";"6,3";"29,03"
"1747864800";"22.05.2025 01:00";"24,48";"24,48";"4,68";"24,48"
"1747868400";"22.05.2025 02:00";"21,52";"21,52";"3,03";"21,52"
"1747872000";"22.05.2025 03:00";"20,02";"20,02";"2,32";"20,02"
"1747875600";"22.05.2025 04:00";"17,87";"17,87";"1,91";"17,87"
"1747879200";"22.05.2025 05:00";"14,24";"14,24";"1,42";"14,24"
"1747882800";"22.05.2025 06:00";"17,72";"17,72";"2,13";"17,72"
"1747886400";"22.05.2025 07:00";"25,28";"25,28";"8,29";"25,28"
"1747890000";"22.05.2025 08:00";"42,86";"42,86";"9,39";"42,86"
"1747893600";"22.05.2025 09:00";"10,49";"10,49";"8,78";"10,49"
"1747897200";"22.05.2025 10:00";"8,23";"8,23";"5,9";"8,23"
"1747900800";"22.05.2025 11:00";"8,99";"8,99";"3,23";"8,22"
"1747904400";"22.05.2025 12:00";"4,48";"4,48";"2,55";"4,48"
"1747908000";"22.05.2025 13:00";"3,5";"3,5";"1,95";"3,5"
